id,Skill_Rating,Skill,Worker
45785,5,Artificial Intelligence,6071
45786,5,Cloud,6071
45787,2,DevOps,6071
45788,4,Big Data,6071
45789,1,Computer science,6071
45790,4,ETL,6072
45791,2,SQL,6072
45792,1,Data modeling,6072
45793,3,Relationship,6072
45794,4,Programming,6072
45795,4,Stored procedures,6072
45796,5,Analytics,6072
45797,4,Data architecture,6072
45798,3,Data analysis,6073
45799,1,Bsc,6073
45800,4,Technical,6073
45801,4,Application programming,6073
45802,5,Tools,6073
45803,5,Stores,6073
45804,3,Hbase,6073
45805,1,Analytics,6073
45806,1,Automation,6074
45807,3,RDBMS,6074
45808,4,Postgresql,6074
45809,5,Shell scripting,6074
45810,5,Account management,6074
45811,4,Oracle,6074
45812,5,SQL,6074
45813,5,Python,6074
45814,1,Azure Data Lake,6075
45815,4,Azure Blob Storage,6075
45816,1,Spark,6075
45817,3,DataLake,6075
45818,3,Data Ingestion,6075
45819,1,Azure,6075
45820,2,Azure Databricks,6075
45821,5,Data Analytics,6075
45822,4,Data Engineering,6076
45823,3,Hadoop,6076
45824,5,HDFS,6076
45825,2,Apache NiFi,6076
45826,1,Hive,6076
45827,3,Linux,6076
45828,3,Bash,6076
45829,3,Shell scripting,6076
45830,2,Azure,6077
45831,4,Data Engineer,6077
45832,5,Python,6077
45833,4,Databricks,6077
45834,5,relational Database,6077
45835,3,DevOps,6077
45836,4,Azure Data Factory,6077
45837,4,Pandas,6077
45838,3,Snowflake,6078
45839,2,DBT,6078
45840,4,ETL,6078
45841,2,Data Engineer,6078
45842,2,Bigquery,6079
45843,1,airflow,6079
45844,5,web technologies,6079
45845,2,DBT,6079
45846,3,object oriented programming,6079
45847,1,data engineering,6079
45848,4,IT Skills,6080
45849,2,Java,6080
45850,3,Python,6080
45851,2,Cloud,6080
45852,2,Agile scrum,6080
45853,3,Analytical,6080
45854,4,Back office,6080
45855,5,Programming,6080
45856,4,DOM,6081
45857,1,Manager Quality Assurance,6081
45858,2,Web analytics,6081
45859,3,Business analytics,6081
45860,4,Analytical,6081
45861,1,Javascript,6081
45862,2,Data collection,6081
45863,3,HTML,6081
45864,5,metadata,6082
45865,3,Usage,6082
45866,3,Google Analytics,6082
45867,5,Data management,6082
45868,4,Project management,6082
45869,4,Data collection,6082
45870,5,Messaging,6082
45871,3,Subject Matter Expert,6082
45872,5,Computer science,6083
45873,2,Claims,6083
45874,1,Data management,6083
45875,2,Pharma,6083
45876,4,power bi,6083
45877,3,Healthcare,6083
45878,1,Dms,6083
45879,4,Reporting tools,6083
45880,5,Computer science,6084
45881,3,SAN,6084
45882,5,Head Business Development,6084
45883,4,SOC,6084
45884,5,SMS,6084
45885,4,Scrum,6084
45886,3,Financial services,6084
45887,1,CRM,6084
45888,2,Supply chain,6085
45889,5,Data analysis,6085
45890,4,Appliances,6085
45891,1,Oracle business intelligence,6085
45892,1,Data Analyst,6085
45893,1,Business intelligence,6085
45894,3,Information technology,6085
45895,3,Data warehousing,6085
45896,4,Predictive Modeling,6086
45897,4,R,6086
45898,3,Advanced Analytics,6086
45899,5,Data Management,6086
45900,1,Data Mining,6086
45901,2,Data Analytics,6086
45902,5,Market Research,6086
45903,5,GCP,6087
45904,2,git,6087
45905,3,CI / CD,6087
45906,3,unit testing,6087
45907,2,ETL implementation,6087
45908,1,platforms,6087
45909,2,Azure,6087
45910,1,Snowflake cloud,6087
45911,3,ETL,6088
45912,5,sql,6088
45913,5,python,6088
45914,2,informatica,6088
45915,1,data engineering,6088
45916,3,spark,6089
45917,2,SCALA,6089
45918,5,Informatica,6089
45919,2,Teradata,6089
45920,2,Oracle,6089
45921,1,Python,6089
45922,2,Eco,6090
45923,5,Technical,6090
45924,2,Schema,6090
45925,2,PLSQL,6090
45926,2,Informatica,6090
45927,5,High level design,6090
45928,5,Data warehousing,6090
45929,2,Data structuresCapacity planning,6090
45930,2,IT Skills,6091
45931,5,Java,6091
45932,2,Python,6091
45933,3,Cloud,6091
45934,1,Big Data,6091
45935,1,NoSQL,6091
45936,5,Data modeling,6091
45937,4,Back office,6091
45938,5,Java,6092
45939,3,Communication Skills,6092
45940,3,Data Structures,6092
45941,4,Hadoop,6092
45942,3,Problem Solving,6092
45943,3,Big Data,6092
45944,4,Spark,6092
45945,4,Spring,6092
45946,1,Big Data,6093
45947,2,Data Engineer,6093
45948,3,Data Warehouse,6093
45949,5,Mapreduce,6093
45950,2,Spark,6093
45951,2,Etl,6093
45952,2,Python,6093
45953,2,Sql,6093
45954,1,Azure Data Factory,6094
45955,3,Azure Cloud,6094
45956,5,Data Manipulation,6094
45957,1,Data Engineer,6094
45958,1,Spark,6094
45959,3,Etl,6094
45960,2,Ssis,6094
45961,5,Python,6094
45962,1,IT Skills,6095
45963,1,Python,6095
45964,1,Testing,6095
45965,3,Cloud,6095
45966,3,Big Data,6095
45967,1,AWS,6095
45968,2,Application Development,6095
45969,2,Etl Tools,6095
45970,3,Automation,6096
45971,1,data science,6096
45972,3,Data modeling,6096
45973,1,Machine learning,6096
45974,3,power bi,6096
45975,1,Data analytics,6096
45976,4,Business intelligence,6096
45977,3,SQL,6096
45978,4,ETL,6097
45979,1,SSAS,6097
45980,3,Azure Databricks,6097
45981,4,SSRS,6097
45982,2,Azure Synapse,6097
45983,2,Azure Data Lake,6097
45984,3,Microsoft Stack Development,6097
45985,2,Azure,6097
45986,1,Computer science,6098
45987,3,MySQL,6098
45988,2,Agile,6098
45989,3,Scrum,6098
45990,5,Data quality,6098
45991,3,JIRA,6098
45992,3,Information technology,6098
45993,5,Analytics,6098
45994,4,data engineer,6099
45995,4,Data Warehousing,6099
45996,1,Python,6099
45997,2,IT Skills,6099
45998,5,Cloud,6099
45999,1,AWS,6099
46000,4,Salesforce,6099
46001,4,Data Engineering,6099
46002,3,SSIS,6100
46003,2,Azure Data Lake,6100
46004,2,Azure Data Factory,6100
46005,1,ETL,6100
46006,1,SSRS,6100
46007,2,Azure,6100
46008,1,Power BI,6100
46009,1,Azure Analysis Services,6100
46010,3,data science,6101
46011,5,Cloud,6101
46012,3,query,6101
46013,2,Design development,6101
46014,5,data integrity,6101
46015,3,big data,6101
46016,1,digital transformation,6101
46017,5,Analytics,6101
46018,5,Performance tuning,6102
46019,3,SQL queries,6102
46020,3,Database testing,6102
46021,4,Data analysis,6102
46022,2,Architecture,6102
46023,1,Programming,6102
46024,4,Database,6102
46025,5,PLSQL,6102
46026,4,Glue,6103
46027,3,Python,6103
46028,3,AWS,6103
46029,3,Lambda,6103
46030,2,PySpark,6103
46031,3,Athena,6103
46032,2,S3,6103
46033,4,IT Skills,6103
46034,5,Database architecture,6104
46035,1,Performance tuning,6104
46036,4,SIDE,6104
46037,4,Coding,6104
46038,3,Cloud,6104
46039,3,SQL Server integration services,6104
46040,1,Scheduling,6104
46041,3,SSIS,6104
46042,3,machine learning,6105
46043,3,CloudWatch,6105
46044,5,written,6105
46045,1,S3,6105
46046,2,Python,6105
46047,5,Lambda,6105
46048,2,JAVA,6105
46049,4,Advanced IAM,6105
46050,2,Data Pipeline,6106
46051,4,Hadoop,6106
46052,3,Big Data,6106
46053,3,Kafka,6106
46054,3,Data Engineer,6106
46055,5,Spark,6106
46056,5,Aws,6106
46057,3,Python,6106
46058,2,Object oriented design,6107
46059,3,Cloud computing,6107
46060,1,analytics reporting,6107
46061,2,Workflow management,6107
46062,4,Technical leadership,6107
46063,4,Data quality,6107
46064,4,Business intelligence,6107
46065,2,Analytics,6107
46066,5,Data Science,6108
46067,4,Business Intelligence,6108
46068,4,Power Bi,6108
46069,4,Data Engineer,6108
46070,2,Etl,6108
46071,4,Data Analytics,6108
46072,2,Machine Learning,6108
46073,5,Python,6108
46074,5,Azure Data Engineer,6109
46075,2,SQL,6109
46076,1,Python,6109
46077,2,Azure data factory,6109
46078,3,Azure,6109
46079,2,Azure data bricks,6109
46080,4,data reconciliation,6109
46081,2,Pyspark,6109
46082,3,Azure Data Factory,6110
46083,4,Data Engineer,6110
46084,1,Azure Data Lake,6110
46085,2,Event Grid,6110
46086,3,SQL Data Warehouse,6110
46087,2,ETL,6110
46088,5,SSAS,6110
46089,1,SSRS,6110
46090,5,Azure Data Factory,6111
46091,2,high availability,6111
46092,3,SQL DBA,6111
46093,1,SQL Server,6111
46094,2,Communication,6111
46095,3,performance tuning,6111
46096,5,python,6112
46097,2,Google big Query,6112
46098,5,ETL,6112
46099,5,Data Bricks,6112
46100,2,sql,6112
46101,4,communication,6112
46102,5,shell script,6112
46103,3,Spark,6112
46104,1,python,6113
46105,3,spark,6113
46106,5,azure data factory,6113
46107,3,azure,6113
46108,5,Azure Blob Storage,6113
46109,1,Cosmos DB,6113
46110,1,HD Insight,6113
46111,3,ADF,6113
46112,4,AWS,6114
46113,1,s3,6114
46114,3,Shell Scripting,6114
46115,4,sql,6114
46116,2,Python,6114
46117,3,Wireless,6115
46118,1,Networking,6115
46119,1,Performance engineering,6115
46120,1,REST APIs,6116
46121,2,NoSQL DBs,6116
46122,3,Java,6116
46123,1,Data Pipeline,6116
46124,5,GCP,6116
46125,5,Analytics,6116
46126,4,ETL,6116
46127,2,cloud native,6116
46128,5,Computer science,6117
46129,5,Solution architecture,6117
46130,5,Data management,6117
46131,3,Project management,6117
46132,5,Analytical,6117
46133,3,Data structures,6117
46134,5,Scheduling,6117
46135,4,big data,6117
46136,2,ODI,6118
46137,1,SQL queries,6118
46138,3,Python,6118
46139,1,IT Skills,6118
46140,3,Testing,6118
46141,5,Backend,6118
46142,4,Debugging,6118
46143,2,Programming,6118
46144,4,Core Java,6119
46145,3,Kafka,6119
46146,5,Spark,6119
46147,3,REST API,6119
46148,4,Hadoop,6119
46149,5,RBDMS,6119
46150,5,Unix,6119
46151,3,Linux,6119
46152,4,IT Skills,6120
46153,4,Java,6120
46154,5,Python,6120
46155,3,Testing,6120
46156,1,Cloud,6120
46157,4,DevOps,6120
46158,2,Oracle,6120
46159,2,Cloud Computing,6120
46160,2,MS SQL,6121
46161,3,SQL Development,6121
46162,1,SQL Server,6121
46163,2,SQL,6121
46164,2,SQL Server cluster,6121
46165,2,SqlServer,6121
46166,3,ETL,6121
46167,2,verbal,6121
46168,5,Computer science,6122
46169,3,Data analysis,6122
46170,5,Data management,6122
46171,5,cassandra,6122
46172,2,Database management,6122
46173,4,Analytical,6122
46174,2,Client interaction,6122
46175,4,Oracle,6122
46176,5,Pyspark,6123
46177,2,Problem Solving,6123
46178,1,Data Engineer,6123
46179,1,Spark,6123
46180,5,Aws Glue,6123
46181,2,Etl,6123
46182,2,Performance Tuning,6123
46183,3,Power Designer,6123
46184,5,Unix,6124
46185,5,Computer science,6124
46186,4,Cloud computing,6124
46187,2,Postgresql,6124
46188,3,MySQL,6124
46189,2,Open source,6124
46190,1,Data mining,6124
46191,5,Monitoring,6124
46192,4,python,6125
46193,1,Data Engineering,6125
46194,1,Cicd Pipeline,6125
46195,3,ETL,6125
46196,3,SQL,6125
46197,2,hive,6125
46198,1,Azure,6125
46199,3,Complex Sql Query,6125
46200,5,Computer science,6126
46201,3,data science,6126
46202,2,Data processing,6126
46203,2,Data quality,6126
46204,2,Customer service delivery,6126
46205,3,Customer service,6126
46206,3,Business intelligence,6126
46207,4,Apache,6126
46208,5,BigQuery,6127
46209,1,Cloud BigTable,6127
46210,2,Pu - Sub,6127
46211,2,GCP,6127
46212,2,Java,6127
46213,1,Spark,6127
46214,1,PySpark,6127
46215,1,Python,6127
46216,4,Data analysis,6128
46217,2,Data modeling,6128
46218,1,PAAS,6128
46219,5,AWS,6128
46220,3,SQL,6128
46221,2,Python,6128
46222,5,data profiling,6128
46223,3,Scripting,6128
46224,2,Data analysis,6129
46225,3,Relationship Executive,6129
46226,1,Architecture,6129
46227,3,Data modeling,6129
46228,5,Analytical,6129
46229,4,Tools,6129
46230,3,Healthcare,6129
46231,1,Ruby on rails,6129
46232,4,Backend,6130
46233,4,Web services,6130
46234,4,Cloud,6130
46235,2,Data structures,6130
46236,5,Business intelligence,6130
46237,1,Data warehousing,6130
46238,1,Analytics,6130
46239,2,Reporting tools,6130
46240,1,Computer science,6131
46241,4,Information security,6131
46242,1,Consulting,6131
46243,2,Machine learning,6131
46244,2,Healthcare,6131
46245,3,OLAP,6131
46246,1,Information technology,6131
46247,4,Monitoring,6131
46248,3,Data Science,6132
46249,1,Data Management,6132
46250,1,Computer Science,6132
46251,5,Javascript,6132
46252,2,Database Design,6132
46253,1,Data Mining,6132
46254,2,Data Analytics,6132
46255,2,Machine Learning,6132
46256,3,IT Skills,6133
46257,2,Big Data,6133
46258,2,Azure,6133
46259,1,SQL queries,6133
46260,2,Project implementation,6133
46261,4,Scalability,6133
46262,5,Infrastructure,6133
46263,5,Manager Technology,6133
46264,5,PySpark,6134
46265,3,Azure Databricks,6134
46266,4,Python,6134
46267,3,AWS Lambda,6134
46268,2,Business Intelligence,6134
46269,3,Azure,6134
46270,5,Metadata Management,6134
46271,5,Design Patterns,6134
46272,1,Agile,6135
46273,5,SQL query,6135
46274,1,Python,6135
46275,3,Scrum,6135
46276,5,Data Mining,6135
46277,1,Java,6135
46278,1,ETL,6135
46279,1,communication,6135
46280,3,Statistical modeling,6136
46281,3,Data modeling,6136
46282,3,Agile development,6136
46283,5,AWS,6136
46284,3,Data warehousing,6136
46285,3,Analytics,6136
46286,1,SQL,6136
46287,3,Python,6136
46288,2,Business services,6137
46289,5,Linux,6137
46290,5,Networking,6137
46291,4,Wealth management,6137
46292,4,Architecture,6137
46293,1,SCALA,6137
46294,1,Agile,6137
46295,1,Asset management,6137
46296,3,Computer science,6138
46297,5,Shell scripting,6138
46298,5,greenplum,6138
46299,3,Data processing,6138
46300,5,Dms,6138
46301,4,Teradata,6138
46302,1,Operations,6138
46303,4,Analytics,6138
46304,5,Performance tuning,6139
46305,5,Data analysis,6139
46306,4,Data migration,6139
46307,1,Consulting,6139
46308,2,Disaster recovery,6139
46309,3,Machine learning,6139
46310,3,Apache,6139
46311,4,Troubleshooting,6139
46312,2,IT Skills,6140
46313,2,Python,6140
46314,3,Big Data,6140
46315,4,Customer acquisition,6140
46316,3,metadata,6140
46317,5,spark,6140
46318,4,Data processing,6140
46319,2,Data structures,6140
46320,4,IT services,6141
46321,1,Wireless,6141
46322,4,C++,6141
46323,1,Linux,6141
46324,2,Data management,6141
46325,5,SMS,6141
46326,3,Data processing,6141
46327,2,Analytics,6141
46328,2,Data Science,6142
46329,2,Data Management,6142
46330,2,Computer Science,6142
46331,2,Data Engineer,6142
46332,2,Database Design,6142
46333,5,Data Mining,6142
46334,5,Data Analytics,6142
46335,1,Machine Learning,6142
46336,1,Warehouse,6143
46337,4,Architecture,6143
46338,2,Enterprise applications,6143
46339,5,Cloud Services,6143
46340,4,Debugging,6143
46341,2,Database,6143
46342,2,Stored procedures,6143
46343,1,Data warehousing,6143
46344,4,Spark,6144
46345,4,Apache Beam,6144
46346,4,SQL,6144
46347,1,SQL GCP,6144
46348,3,Hadoop,6144
46349,5,BigQuery,6144
46350,4,PubSub,6144
46351,5,Python,6144
46352,2,Cassandra,6145
46353,5,Hive,6145
46354,4,Pig,6145
46355,5,MySQL,6145
46356,3,Kafka,6145
46357,3,Hibernate,6145
46358,2,Mesos,6145
46359,1,MongoDB,6145
46360,1,Spark,6146
46361,2,NoSQL,6146
46362,5,Graph,6146
46363,5,Python,6146
46364,1,Metadata Management,6146
46365,2,Cosmos DB Master,6146
46366,1,Scala,6146
46367,5,GraphQL,6146
46368,1,JSON,6147
46369,4,ETL,6147
46370,4,SQL,6147
46371,1,IT Skills,6147
46372,4,Python,6147
46373,4,Cloud,6147
46374,2,Product Management,6147
46375,3,Big Data,6147
46376,4,Big Data,6148
46377,2,communication,6148
46378,3,SSAS,6148
46379,1,Data Warehousing,6148
46380,2,Azure,6148
46381,4,MSBI,6148
46382,1,SQL Server,6148
46383,5,SSRS,6148
46384,3,IT Skills,6149
46385,1,Python,6149
46386,1,Machine Learning,6149
46387,2,Cloud,6149
46388,5,DevOps,6149
46389,5,Big Data,6149
46390,4,AWS,6149
46391,4,SQL queries,6149
46392,1,Data dictionary,6150
46393,2,Data collection,6150
46394,1,data governance,6150
46395,3,Data processing,6150
46396,5,Data structures,6150
46397,1,Data quality,6150
46398,5,Analytics,6150
46399,3,NoSQL,6151
46400,3,Spark,6151
46401,5,Kafka,6151
46402,3,Data streaming,6151
46403,2,Hive,6151
46404,1,Database modeling,6151
46405,5,FHIR,6151
46406,5,Snowflake,6151
46407,1,communication,6152
46408,3,Hadoop family,6152
46409,3,Big Data,6152
46410,2,Kafka,6152
46411,5,Spark,6152
46412,5,Data Warehousing,6152
46413,5,analytical,6152
46414,1,GIT,6152
46415,2,Data Science,6153
46416,3,Data Management,6153
46417,1,Computer Science,6153
46418,5,Javascript,6153
46419,5,Html,6153
46420,1,Data Mining,6153
46421,1,Data Analytics,6153
46422,3,Machine Learning,6153
46423,5,IT Skills,6154
46424,3,Python,6154
46425,4,Data Science,6154
46426,4,AWS,6154
46427,3,Sharepoint,6154
46428,1,.Net,6154
46429,4,Tableau,6154
46430,4,Business Intelligence,6154
46431,2,Python,6155
46432,1,Communication,6155
46433,5,Data engineer,6155
46434,1,Plsql,6155
46435,4,Big data,6155
46436,4,SQL,6155
46437,3,Google cloud,6155
46438,2,GCP,6155
46439,1,Cloud computing,6156
46440,1,Leadership development,6156
46441,2,Organizational development,6156
46442,3,Agile,6156
46443,1,data visualization,6156
46444,3,SSIS,6156
46445,4,Open source,6156
46446,4,Reporting tools,6156
46447,2,Java,6157
46448,5,Spark,6157
46449,1,presentation,6157
46450,2,Python,6157
46451,1,AWS,6157
46452,1,J2EE,6157
46453,2,Big Query,6157
46454,5,GCP,6157
46455,3,Supply chain,6158
46456,4,Automation,6158
46457,3,Data management,6158
46458,1,Analytical,6158
46459,1,Business intelligence,6158
46460,4,Troubleshooting,6158
46461,5,Gaming,6158
46462,1,Analytics,6158
46463,1,Data Ingestion,6159
46464,1,data transformation,6159
46465,5,ADLS,6159
46466,5,SQLDW,6159
46467,5,Data Storage And Retrieval,6159
46468,3,data engineering,6159
46469,1,Mongo,6160
46470,5,PostgreSQL,6160
46471,3,IT Skills,6160
46472,1,Cloud,6160
46473,1,Big Data,6160
46474,4,AWS,6160
46475,2,Automation,6160
46476,4,RDBMS,6160
46477,4,IT Skills,6161
46478,5,Java,6161
46479,1,Python,6161
46480,5,Data Science,6161
46481,5,AWS,6161
46482,4,Tableau,6161
46483,5,Data Structures,6161
46484,2,Computer Science,6161
46485,2,IT Skills,6162
46486,2,Python,6162
46487,5,Cloud,6162
46488,5,Big Data,6162
46489,4,AWS,6162
46490,5,Computer science,6162
46491,1,Business analysis,6162
46492,2,Agile,6162
46493,5,Automation,6163
46494,2,Claims,6163
46495,1,Pharma,6163
46496,4,Analytical,6163
46497,4,Consulting,6163
46498,4,Data processing,6163
46499,5,Scheduling,6163
46500,5,Life sciences,6163
46501,5,Training,6164
46502,4,data science,6164
46503,4,spark,6164
46504,2,Workflow management,6164
46505,1,MongoDB,6164
46506,4,big data,6164
46507,2,YARN,6164
46508,4,Analytics,6164
46509,4,Microsoft SQL,6165
46510,1,PowerShell,6165
46511,1,GIT,6165
46512,5,analytical,6165
46513,5,Postgres,6165
46514,3,Azure,6165
46515,3,oral,6165
46516,3,written communication,6165
46517,5,IT Skills,6166
46518,5,Python,6166
46519,2,Data Science,6166
46520,1,Machine Learning,6166
46521,5,HTML,6166
46522,2,CSS,6166
46523,2,Javascript,6166
46524,4,Continuous Improvement,6166
46525,1,SQL queries,6167
46526,4,Java,6167
46527,1,BigQuery,6167
46528,4,Hadoop stack,6167
46529,1,Spark,6167
46530,5,Hive,6167
46531,1,Python,6167
46532,1,Unix,6167
46533,1,Computer science,6168
46534,1,Microstrategy,6168
46535,1,Automation,6168
46536,5,MS SQL,6168
46537,2,Analytical,6168
46538,3,Data collection,6168
46539,1,Data processing,6168
46540,3,Analytics,6168
46541,2,ASP NET,6169
46542,3,Azure,6169
