id,Profession,Rating,Nbr_Rating
7018,Big Data Developer,2.33146055070514,460
7019,big data hadoop developer,4.77310285635376,371
7020,Hiring Hive SQL Developer/Big Data Developer - Remote/Gurgaon,3.18893438945099,242
7021,Hadoop Big Data developer,2.19611818739411,471
7022,Big Data + Cloud Developer,3.76835698314417,221
7023,Data Architect ( Azure ),2.21832859813012,274
7024,Data Solution Designer,4.04618365352107,486
7025,"Looking For Data Analytics Product Owner - Airoli, Navi Mumbai",4.89622480466674,477
7026,Specialist Technical Data,3.70786545622895,343
7027,Data Modeler SQL,2.16935090850236,244
7028,Technical Expert - Data Architect,2.79659926346114,254
7029,Data Science Immediate Opening! Kochi- Kerala,2.20465269700843,195
7030,"Specialist, Quantitative Data Engin",2.37720232711699,463
7031,Scouting for Big Data Developers Night Shift Only,3.85900490967846,148
7032,Big Data Developer,2.0962509201092,440
7033,Python and DAta SCIENCE Developer,3.77117748689914,448
7034,Big Data Developer / Architect,2.96406997588958,472
7035,Big Data Developer,2.98068149726983,404
7036,Big Data Developer,3.33936556723488,438
7037,Big Data Developer,2.93666593638948,211
7038,Big Data Developer,4.59242016083326,196
7039,Apache Big Data Cloud Developer,4.02231334275814,254
7040,Scouting for Big Data Developers,4.23370346427891,365
7041,Big - Data Developer,2.59561368888286,436
7042,Big Data Developer - Java/Python,4.15702534322808,481
7043,Big Data Developer,2.17932068443501,345
7044,Big - Data Developer,2.66411481490002,124
7045,Big Data Developer,4.16934347620854,499
7046,Big Data Developer,4.32252330333293,422
7047,Big Data Developer,3.05078460654405,181
7048,Big Data Developer,3.49635061224336,73
7049,Big Data Developer,2.04950549238309,414
7050,Big Data Developer,3.8968885324523,397
7051,Big Data Developers,4.04521893920638,360
7052,Big Data / GCP / Hadoop developer,3.96384655892978,360
7053,Big-Data Developer,3.29249971010232,140
7054,Big Data Developer II,2.87585215716385,478
7055,Scouting for Big Data Developers,2.45083122026618,274
7056,Big-Data Developer,2.6223219486949,152
7057,BIG DATA Developer,2.58480499576766,211
7058,Big Data Developer,2.37430468938429,345
7059,Big Data Developers (03),3.18515297317235,420
7060,Associate Scientist,4.55388721335616,434
7061,Big Data Developer,3.09457785917248,191
7062,Associate Scientist,4.06645643398143,233
7063,Big data Developer,3.47894785003096,83
7064,Big data Developer,4.16235100725503,246
7065,Big Data Developer,3.75556040914716,232
7066,Big Data Developer,2.32395120326341,166
7067,DLP Security Ananlyst (Data loss Prevention),4.40283094739529,485
7068,Data Engineer - Google Cloud Platform,4.88282059468111,61
7069,Data Engineer - Distributed Systems,4.58200066048449,414
7070,Image Analysis Scientist - Image Processing/ Pattern Recognition,3.53435617390069,340
7071,Python+ SQL in Data engineering,2.04955297711603,497
7072,Artificial Intelligence / Machine Learning Engineer - Data Science,3.27876351253862,262
7073,Senior Business Intelligence Analyst - GoPay,2.68688976542312,355
7074,Senior Analyst,3.9098749484897,399
7075,Senior Analyst-Digital Marketing Analytics,3.72724246335515,254
7076,Senior Analyst-Program and Project Management,4.27642891598755,369
7077,Senior Analyst-Procure To Pay Processing,3.03371198108928,252
7078,Senior Analyst-Governance,3.9013736058341,267
7079,Senior Analyst-Reporting,4.20972975265982,328
7080,Senior Customer Security Analyst,4.29538660150586,86
7081,Senior Analyst -Risk and Compliance,4.23082819878888,64
7082,Scrum Master - Data Engineering PM,3.7260701144355,142
7083,"Data Engineer (Python,mongodb)",4.58018105946363,126
7084,Technology Services- Senior Process Manager-Senior Business Analyst,3.52893989600691,267
7085,Senior Business Analyst,2.59070326114538,42
7086,CIO Office - Senior Business Analyst,3.37135646740003,179
7087,Data Engineer - Python/ AWS/ CI/ CD Pipeline,4.807595497296,284
7088,Data Engineer - Python/Machine Learning/AWS,4.15112640392452,208
7089,Manager - Data Engineering - IIT/NIT/IIM/ISB/XLRI,2.92507290270459,124
7090,Data Engineer - Artificial Intelligence/Machine Learning,2.54748292834826,165
7091,Manager - Data Engineering - KPO/Analytics/Research,4.28340621682466,39
7092,Assistant Manager - Data Engineering,2.89983698539142,154
7093,Data Engineer (Lead),4.38858950327008,394
7094,Data Engineer - ETL/Python,2.86626080618886,485
7095,Data Engineer - Python/AWS/CI/CD Pipeline,4.19393232085695,397
7096,Data Engineering Lead,2.59988833339689,261
7097,Data Engineer - Metadata Management,3.97185301603653,402
7098,Data Insight ETL Engineer - Business Intelligence,4.62376954271541,69
7099,Data Engineer - Python/AWS/CI/CD Pipeline,4.04436047792583,425
7100,Data Engineer - Python/Big Data,3.87879368345721,465
7101,Data Engineer - Python/ AWS/ CI/ CD Pipeline,2.12287754125967,72
7102,Assistant Manager - Data Engineering - KPO/Research/Analytics,3.37242114193245,245
7103,Data Engineer - Python/ AWS/CI/ CD Pipeline,2.84025446060841,366
7104,Manager - Data Engineering - IIT/ NIT/ IIM/ ISB/ XLRI,2.58797605713571,402
7105,Data Engineer- AWS Glue,4.09623827351665,80
7106,Business Analyst- Bangalore,3.38416678630903,249
7107,Operations Analyst (Non-tech role),2.3743831368849,313
7108,Allegro Trading Software Business Analyst,3.96302978190238,345
7109,MIS Executive and Analyst,3.07530745038162,465
7110,Dictionary Analyst,4.67448688824537,277
7111,Job Opportunity For Business Analyst at Rystad Energy,2.76552523250481,52
7112,Business Analyst,2.05910693458507,433
7113,Business Analyst - CCO SDP,2.62692664710197,104
7114,Uber for Business - Service Analyst (S&P Support),3.27776917784604,260
7115,Data Science Associate,3.57638368861167,97
7116,Data Engineer,2.93336932201987,389
7117,Data Engineer - Web Scrapping,3.05773472331022,229
7118,Data Engineer,2.77320742179063,379
7119,Data Engineer,3.2068773789088,430
7120,Data Engineer,3.5679338235848,141
7121,Data Engineer | Product Based | Immediate Joiners,4.77958971319121,370
7122,Data Engineer For a Top MNC Company,3.54617518465975,370
7123,Urgent opening For Data Engineer in Pune location,2.18800277569724,48
7124,SD Data Engineer,2.78955336267318,217
7125,Urgent opening For Data Engineer For pune location,3.22792495688967,150
7126,Specialist - Data Engineering - Microstrategy,4.03356933140289,127
7127,Data Engineer- AWS- ( 6-11 Years ),3.53660885322523,316
7128,Urgent Opening For Data Engineer(Manager),3.64918502942798,309
7129,Urgent Opening For Data Engineer(Manager),2.3171913432578,131
7130,AWS Data engineering -Looking For Immediate joinees,2.85038271157251,211
7131,Data Engineer,4.84940864464648,40
7132,Data Engineer,3.21262113797075,49
7133,Big Data Engineer - Exp must Be from Scala Programming,3.09313701954113,385
7134,Data Engineer(Urgent Hiring),4.8255774566315,355
7135,Data Engineer 3,4.9384058567595,378
7136,DATA Engineering(IOT) in Automotive Car Mfg in Banagalore,3.99006464220511,166
7137,Python Data Engineering,4.08707395246425,266
7138,Python Data Engineering,2.40437202944014,103
7139,Python Data Engineering,2.48950259764793,260
7140,Python Data Engineering,4.74475415653198,94
7141,Data Integration Engineer (Data Engineer),4.44246761501687,296
7142,Data Integration Engineer (Data Engineer),4.0634493788103,409
7143,Data Engineer -Immediate joining,2.32755817453822,44
7144,Data Engineer,4.99208315698709,169
7145,Data Engineer Architect,2.43608108400609,446
7146,Data Engineer AWS,3.85182705686181,79
7147,Data Engineer,2.73046879548923,414
7148,Data Engineer with Map Reduce Professionals,2.41568231064757,209
7149,Data Engineer with Map Reduce Professionals,4.62357554634817,413
7150,Data Engineer with Map Reduce Professionals,4.89423177773591,138
7151,Azure Data Engineer-Pune,2.64674936446741,32
7152,Data Engineer,3.92357556525903,482
7153,Data Engineer-Bangalore,4.13693149154963,257
7154,Data Engineer,3.05486271470701,392
7155,DATA Engineer-affine,4.96347033253747,316
7156,Big Data Engineering+Pyspark + Cloud (GCP/AWS/Azure),4.72495316520588,179
7157,Cloud Data Engineer (Azure),3.63026152761391,365
7158,"Manager Data Engineering and Analytics -SnowFlake,Tableau,Python,AWS",4.20472644447397,473
7159,Manager - Data Engineering,2.28561719901623,226
7160,Google Cloud Platform - Data Engineer With Hadoop Remote,3.37742814566998,374
7161,Data Engineer ( Work From Home ),3.59267223969365,86
7162,Urgent opening For Data Engineer,3.8110106937387,185
7163,Data Engineer,2.58713753853762,34
7164,Azure Data Engineer,4.59626050926697,108
7165,Specialist - Data Engineer,4.80250243150621,161
7166,Data Engineer,4.41903613339732,472
7167,Data Architecture/ Data Engineer,3.06254218005183,442
7168,AWS Python Data Engineer / 5 - 10 yrs / Hyderabad,4.59079221271354,272
7169,Data Engineer,3.22899379994867,275
7170,Scala Data Engineer,4.99252200158946,118
7171,Data Engineer,4.73534781838886,139
7172,Urgent Opening For Data Quality Engineer | MNC Client,2.57334100194461,321
7173,Hiring:Data Engineer For UK Based Mnc- Gurgaon| Early Joiner,4.59131718806209,336
7174,Data Engineer,4.57031711466438,175
7175,Analyst / Scientist / Assistant,3.60865088028789,352
7176,Data Analytics Engineer,4.77024115924439,172
7177,Machine Learning Scientist,4.09245110181589,271
7178,BIG DATA Hadoop - Module Lead,4.0936085386613,385
7179,Big Data Technical Lead,2.96872679386739,439
7180,Azure Data Architect,4.31357499767158,268
7181,Director Data Science - EdTech Company @ Hyderabad,2.30581782691437,293
7182,Consultant / Big Data Developer,3.4642385222888,97
7183,DMO Associate Analyst - Material,4.73474469174986,151
7184,Associate Quality analyst,4.26421364359766,255
7185,BIG DATA Hadoop Lead,3.69102155328055,392
7186,Azure / Data / Solution Architect,2.12791457779509,409
7187,Azure Data Architect,2.07154019327417,207
7188,Associate Risk Analyst I,2.85219536327553,293
7189,Big Data Developer - Scala/Python,2.98146026316033,175
7190,Hiring Urgently - Big Data,3.58390278600726,449
7191,Hiring Urgently - Big Data,4.32087322147515,246
7192,Lead Solution Architect -Azure & Data Science (7-10 years),3.02527708950428,155
7193,Python Developer - Hadoop/Big Data,3.03484767996717,436
7194,Lead/architect - Big Data Developer - Hadoop/java,4.25922748991459,177
7195,Hadoop Developer - Scala/Big Data,2.8972437077553,405
7196,Python Developer - Hadoop/Big Data,3.69688564518297,384
7197,Big Data Developer - Hadoop/Hive,3.78783025538083,52
7198,Big Data Developer - Scala/Python,2.74675546193817,435
7199,Big Data Developer - Scala/Python,3.23867069706706,36
7200,Informatica/Data Governance Developer - Big Data Technologies,4.06354207035907,330
7201,Informatica EDC Developer - Python/ Big Data Technologies,4.32056607919774,265
7202,Informatica / Data Governance Developer - Big Data Technologies,4.27165314917918,414
7203,Informatica EDC Developer - Python/Big Data Technologies,3.54996537601799,354
7204,Lead/ Architect - Big Data Developer - Hadoop/ Java,3.31840895870396,311
7205,Senior analyst/Team Lead - Excel Macro and Power BI- H2R,3.62346312782127,37
7206,Senior Specialist - Data Analytics & Visualization,2.80159360262141,142
7207,Sr. Research Associate/ Research Scientist,2.62878403515301,327
7208,Big data Developer,3.62133321389729,148
7209,Hiring For Data Integration Specialist,2.87548154615507,345
7210,Big Data Developers - Spark / Hive,4.45751095765809,168
7211,Data Science,2.0768430838117,222
7212,Big Data Developer,2.00230854914983,137
7213,Hiring || Big Data Developer || Remote ( Immediate Joiners ),3.52676504437033,72
7214,Big Data Developer,3.2284368464286,86
7215,Big Data Developer,4.13467745295619,309
7216,Hiring For Python Data Science Developer with a Prominent Ibank,4.88191215863446,63
7217,Big Data Developer,4.64218659680058,329
7218,Python Developer Automation Distributed data Systems,2.89727986502421,202
7219,Python Developer Automation Distributed data Systems,2.48379552166108,273
7220,Lead Analyst - BI,3.53700863793285,230
7221,Immediate openings For Big Data AWS,3.08210545098958,481
7222,Director Data Modeling,3.26806741803146,277
7223,"Big Data Architect (Spark, Big Query, /Hadoop, GCP, ETL, DW)",2.27100452763048,276
7224,Looking For Data Science Trainer in Pune,3.40736627724533,360
7225,Data Science Specialist,3.11278667007177,239
7226,Developer - Big Data/hadoop/devops/cloud Platform,3.78314729430654,324
7227,Big Data Developer - Java/hive/mapreduce,2.81481618917169,244
7228,Developer - Big Data/ Hadoop /devops/ Cloud Platform,2.94235480358112,131
7229,Big Data Developer,2.01112687138881,377
7230,Hadoop Developer - Big Data,3.50878955391693,255
7231,Python Developer with Data Science Exp & Cloud Computing,2.04280012946531,261
7232,Big Data Developer - Java/ Hive/ Mapreduce,3.79874241207118,441
7233,Technical Project Manager ( Data & Analytics ),3.41361042693414,264
7234,Technical Manager (Data Warehouse & Business Intelligence),3.39099049302966,474
7235,Master Data Management Platform Specialist,2.17314407773379,433
7236,Data Devops,4.85960039800704,239
7237,Associate Vice President-Analytics/Data Science - IIM/IIT/XLRI/FMS/NIT,4.57850730720143,258
7238,Associate Vice President- Analytics/Data Science- IIM/IIT/XLRI/FMS/NIT,2.01928780386746,74
7239,Associate Vice President - Data Science Team - Insurance,3.59701041090844,334
7240,Associate Vice President - Analytics/Data Science - IIM/IIT/XLRI/FMS,3.4680178380032,492
7241,Associate Vice President- Analytics/Data Science- IIM/IIT/XLRI/FMS/NIT,2.65560028561583,451
7242,Associate Vice President - Analytics/Data Science,2.45855688075353,494
7243,Associate Vice President - Analytics - Data Science Team,3.74259701739508,390
7244,Associate Vice President - Analytics/Data Science - IIM/ IIT/XLRI/ FMS,3.76724901601318,266
7245,Associate Vice President - Data Science Team - Insurance,2.07636337015418,415
7246,Associate Vice President- Analytics/Data Science- IIM/IIT/XLRI/FMS/NIT,2.1192837227423,312
7247,Associate Vice President - Data Science Team - Insurance,2.39433877037291,212
7248,Senior Analyst - VBA,4.35055793351396,264
7249,Senior Analyst-Artificial Intelligence Innovation,4.40920708550596,98
7250,Senior Business Analyst,2.90411079470953,293
7251,Sr. Product Analyst,4.37496508514388,357
7252,Senior Analyst,4.11396011986317,275
7253,"Senior Analyst, Predictive Analytics - Gamma",4.09262655829264,200
7254,Senior Analyst-Human Resources Shared Services (HRSS),2.93915786130488,391
7255,Senior Analyst-Application Hosting Operations,4.66439240885966,79
7256,Senior Analyst-Pharma ERP,4.41647335872515,454
7257,"Altisource Senior Analyst, Governance & Controls",3.07813167183223,207
7258,Senior Analyst-Catastrophe Underwriting,4.76828739463092,347
7259,Senior Analyst-Catastrophe Underwriting,3.22434104715252,335
7260,Analytics and Modeling Senior Analyst,4.56240259817178,364
7261,Senior Analyst-F and A Analytics,2.78157075306124,266
7262,Senior Analyst-Telecom Operations,2.61861146599007,302
7263,Senior Analyst-Inside Sales,3.87938724522067,247
7264,Senior Analyst-Catastrophe Underwriting,2.93144270236545,227
7265,Senior Analyst-F&A Analytics,4.77061346213765,78
7266,Senior Analyst-Digital Marketing Analytics,4.77859661487926,433
7267,"Sr . Analyst , Web Analytics",3.82488403407031,180
7268,Senior Analyst-Catastrophe Underwriting,3.38516532300763,242
7269,Senior Analyst-Procure To Pay Processing,3.72921650856714,287
7270,Senior Analyst-Order To Cash Processing,2.53242712469317,382
7271,Sr Analyst/Analyst-OBS Drop Ship,4.65338304496776,295
